transaction_id,account_id,transaction_timestamp,transaction_type,merchant_id,merchant_name,merchant_category,amount,currency,transaction_status,card_present_flag,source_system
TXN00001384,ACC000338,2026-03-14T03:45:06,PURCHASE,M010,Starbucks,DINING,19.98,USD,POSTED,Y,CARD_PROCESSOR
TXN00001385,ACC000107,2026-01-10T11:38:52,PURCHASE,M008,Shell,FUEL,13.58,USD,POSTED,Y,CARD_PROCESSOR
TXN00001386,ACC000350,2026-01-15T18:30:59,PURCHASE,M010,Starbucks,DINING,77.89,USD,POSTED,Y,CARD_PROCESSOR
TXN00001387,ACC000016,2026-02-21T11:35:21,PURCHASE,M011,Airbnb,TRAVEL,76.76,USD,REVERSED,Y,CARD_PROCESSOR
TXN00001388,ACC000350,2026-03-03T17:29:11,PURCHASE,M003,Target,RETAIL,23.89,USD,PENDING,N,CARD_PROCESSOR
TXN00001389,ACC000332,2026-02-12T20:44:51,PURCHASE,M003,Target,RETAIL,23.53,USD,POSTED,Y,CARD_PROCESSOR
TXN00001390,ACC000037,2026-05-19T06:59:09,PURCHASE,M011,Airbnb,TRAVEL,244.47,USD,POSTED,Y,CARD_PROCESSOR
TXN00001391,ACC000158,2026-06-11T05:25:03,PURCHASE,M011,Airbnb,TRAVEL,119.44,USD,POSTED,N,CARD_PROCESSOR
TXN00001392,ACC000106,2026-03-18T18:50:15,PURCHASE,M004,Uber,TRANSPORT,36.11,USD,POSTED,N,CARD_PROCESSOR
TXN00001393,ACC000058,2026-05-15T13:52:51,PURCHASE,M012,CVS,PHARMACY,24.97,USD,POSTED,N,CARD_PROCESSOR
TXN00001394,ACC000162,2026-03-14T09:04:08,REFUND,M003,Target,RETAIL,-53.19,USD,DECLINED,N,CARD_PROCESSOR
TXN00001395,ACC000193,2026-04-26T09:47:36,PURCHASE,M001,Amazon,E_COMMERCE,95.19,USD,POSTED,N,CARD_PROCESSOR
TXN00001396,ACC000336,2026-05-03T22:59:39,PURCHASE,M005,Delta,TRAVEL,391.87,USD,POSTED,N,CARD_PROCESSOR
TXN00001397,ACC000160,2026-02-23T11:44:59,PURCHASE,M006,Whole Foods,GROCERY,97.41,USD,POSTED,N,CARD_PROCESSOR
TXN00001398,ACC000253,2026-05-21T19:02:35,PURCHASE,M002,Walmart,RETAIL,48.59,USD,POSTED,N,CARD_PROCESSOR
TXN00001399,ACC000120,2026-03-14T22:13:42,PURCHASE,M005,Delta,TRAVEL,390.22,USD,POSTED,N,CARD_PROCESSOR
TXN00001400,ACC000252,2026-04-15T03:52:38,PURCHASE,M001,Amazon,E_COMMERCE,20.16,USD,POSTED,N,CARD_PROCESSOR
TXN00001401,ACC000323,2026-01-22T09:29:51,PURCHASE,M001,Amazon,E_COMMERCE,318.96,USD,DECLINED,Y,CARD_PROCESSOR
TXN00001402,ACC000289,2026-07-03T16:18:44,PURCHASE,M005,Delta,TRAVEL,77.11,USD,POSTED,Y,CARD_PROCESSOR
TXN00001403,ACC000361,2026-01-20T19:45:48,PURCHASE,M006,Whole Foods,GROCERY,65.17,USD,POSTED,N,CARD_PROCESSOR
TXN00001404,ACC000367,2026-03-08T20:29:50,PURCHASE,M005,Delta,TRAVEL,1081.13,USD,DECLINED,N,CARD_PROCESSOR
TXN00001405,ACC000337,2026-04-22T20:57:09,PURCHASE,M011,Airbnb,TRAVEL,268.93,USD,POSTED,Y,CARD_PROCESSOR
TXN00001406,ACC000356,2026-04-15T14:52:26,REFUND,M006,Whole Foods,GROCERY,-140.61,USD,POSTED,N,CARD_PROCESSOR
TXN00001407,ACC000027,2026-07-02T09:37:21,PURCHASE,M003,Target,RETAIL,26.78,USD,POSTED,N,CARD_PROCESSOR
TXN00001408,ACC000247,2026-03-18T01:12:43,CASH_ADVANCE,M002,Walmart,RETAIL,80.05,USD,POSTED,Y,CARD_PROCESSOR
TXN00001409,ACC000296,2026-06-30T17:51:31,PURCHASE,M006,Whole Foods,GROCERY,28.51,USD,POSTED,Y,CARD_PROCESSOR
TXN00001410,ACC000348,2026-03-05T18:50:03,PURCHASE,M007,Netflix,SUBSCRIPTION,59.73,USD,POSTED,Y,CARD_PROCESSOR
TXN00001411,ACC000215,2026-03-24T18:38:48,PURCHASE,M004,Uber,TRANSPORT,25.51,USD,POSTED,Y,CARD_PROCESSOR
TXN00001412,ACC000079,2026-05-21T21:02:53,REFUND,M008,Shell,FUEL,-24.15,USD,POSTED,Y,CARD_PROCESSOR
TXN00001413,ACC000002,2026-06-14T18:20:22,PURCHASE,M005,Delta,TRAVEL,501.33,USD,POSTED,N,CARD_PROCESSOR
TXN00001414,ACC000262,2026-02-25T14:06:03,REFUND,M001,Amazon,E_COMMERCE,-23.41,USD,POSTED,Y,CARD_PROCESSOR
TXN00001415,ACC000144,2026-06-24T10:14:25,PURCHASE,M005,Delta,TRAVEL,48.84,USD,POSTED,Y,CARD_PROCESSOR
TXN00001416,ACC000133,2026-05-18T02:37:09,PURCHASE,M002,Walmart,RETAIL,47.08,USD,POSTED,N,CARD_PROCESSOR
TXN00001417,ACC000051,2026-07-02T01:44:27,PURCHASE,M008,Shell,FUEL,29.57,USD,POSTED,N,CARD_PROCESSOR
TXN00001418,ACC000200,2026-04-29T15:34:59,PURCHASE,M008,Shell,FUEL,12.73,USD,POSTED,N,CARD_PROCESSOR
TXN00001419,ACC000246,2026-03-22T01:29:52,PURCHASE,M009,Best Buy,ELECTRONICS,39.05,USD,POSTED,N,CARD_PROCESSOR
TXN00001420,ACC000272,2026-05-07T13:37:44,REFUND,M005,Delta,TRAVEL,-382.96,USD,POSTED,N,CARD_PROCESSOR
TXN00001421,ACC000077,2026-04-01T06:55:37,PURCHASE,M010,Starbucks,DINING,27.91,USD,POSTED,Y,CARD_PROCESSOR
TXN00001422,ACC000137,2026-04-10T16:57:24,PURCHASE,M008,Shell,FUEL,25.48,USD,POSTED,Y,CARD_PROCESSOR
TXN00001423,ACC000264,2026-04-30T12:54:50,PURCHASE,M007,Netflix,SUBSCRIPTION,5.56,USD,POSTED,Y,CARD_PROCESSOR
TXN00001424,ACC000178,2026-02-23T23:43:44,PURCHASE,M008,Shell,FUEL,67.87,USD,POSTED,N,CARD_PROCESSOR
TXN00001425,ACC000021,2026-04-06T14:30:22,PURCHASE,M007,Netflix,SUBSCRIPTION,20.15,USD,POSTED,N,CARD_PROCESSOR
TXN00001426,ACC000193,2026-05-15T12:08:36,PURCHASE,M004,Uber,TRANSPORT,52.44,USD,DECLINED,Y,CARD_PROCESSOR
TXN00001427,ACC000073,2026-04-21T01:09:40,PURCHASE,M007,Netflix,SUBSCRIPTION,474.92,USD,POSTED,Y,CARD_PROCESSOR
TXN00001428,ACC000148,2026-01-08T20:46:32,PURCHASE,M008,Shell,FUEL,51.26,USD,POSTED,N,CARD_PROCESSOR
TXN00001429,ACC000233,2026-01-21T21:50:44,PURCHASE,M002,Walmart,RETAIL,74.3,USD,POSTED,N,CARD_PROCESSOR
TXN00001430,ACC000046,2026-05-21T03:42:23,PURCHASE,M002,Walmart,RETAIL,52.46,USD,DECLINED,N,CARD_PROCESSOR
TXN00001431,ACC000223,2026-01-20T11:21:29,PURCHASE,M007,Netflix,SUBSCRIPTION,69.79,USD,POSTED,N,CARD_PROCESSOR
TXN00001432,ACC000282,2026-06-21T00:00:07,PURCHASE,M008,Shell,FUEL,16.46,USD,POSTED,N,CARD_PROCESSOR
TXN00001433,ACC000302,2026-07-01T22:21:32,PURCHASE,M003,Target,RETAIL,8.81,USD,POSTED,N,CARD_PROCESSOR
TXN00001434,ACC000011,2026-06-14T22:31:50,PURCHASE,M009,Best Buy,ELECTRONICS,101.54,USD,POSTED,Y,CARD_PROCESSOR
TXN00001435,ACC000273,2026-03-15T00:37:53,PURCHASE,M007,Netflix,SUBSCRIPTION,4.69,USD,POSTED,N,CARD_PROCESSOR
TXN00001436,ACC000097,2026-01-18T09:13:30,PURCHASE,M003,Target,RETAIL,131.22,USD,POSTED,N,CARD_PROCESSOR
TXN00001437,ACC000249,2026-02-24T20:05:20,PURCHASE,M004,Uber,TRANSPORT,39.3,USD,POSTED,N,CARD_PROCESSOR
TXN00001438,ACC000092,2026-04-27T10:53:40,PURCHASE,M005,Delta,TRAVEL,160.81,USD,POSTED,Y,CARD_PROCESSOR
TXN00001439,ACC000277,2026-06-15T08:12:57,PURCHASE,M008,Shell,FUEL,42.67,USD,POSTED,N,CARD_PROCESSOR
TXN00001440,ACC000174,2026-05-03T11:00:42,PURCHASE,M008,Shell,FUEL,14.84,USD,POSTED,Y,CARD_PROCESSOR
TXN00001441,ACC000199,2026-04-06T07:07:17,PURCHASE,M009,Best Buy,ELECTRONICS,26.97,USD,POSTED,N,CARD_PROCESSOR
TXN00001442,ACC000352,2026-06-27T04:19:48,PURCHASE,M003,Target,RETAIL,31.58,USD,POSTED,Y,CARD_PROCESSOR
TXN00001443,ACC000319,2026-03-19T02:45:58,PURCHASE,M009,Best Buy,ELECTRONICS,38.41,USD,POSTED,Y,CARD_PROCESSOR
TXN00001444,ACC000210,2026-03-30T22:36:13,REFUND,M008,Shell,FUEL,-10.01,USD,POSTED,Y,CARD_PROCESSOR
TXN00001445,ACC000175,2026-05-27T03:20:19,PURCHASE,M009,Best Buy,ELECTRONICS,44.2,USD,POSTED,Y,CARD_PROCESSOR
TXN00001446,ACC000293,2026-03-08T14:01:26,PURCHASE,M002,Walmart,RETAIL,17.97,USD,POSTED,N,CARD_PROCESSOR
TXN00001447,ACC000087,2026-06-26T22:08:46,PURCHASE,M002,Walmart,RETAIL,150.84,USD,POSTED,Y,CARD_PROCESSOR
TXN00001448,ACC000324,2026-01-27T06:18:46,PURCHASE,M012,CVS,PHARMACY,11.1,USD,POSTED,Y,CARD_PROCESSOR
TXN00001449,ACC000050,2026-07-05T14:37:15,PURCHASE,M005,Delta,TRAVEL,60.23,USD,POSTED,Y,CARD_PROCESSOR
TXN00001450,ACC000036,2026-02-27T01:25:10,PURCHASE,M006,Whole Foods,GROCERY,17.58,USD,POSTED,Y,CARD_PROCESSOR
TXN00001451,ACC000028,2026-07-09T14:49:41,PURCHASE,M010,Starbucks,DINING,19.48,USD,POSTED,N,CARD_PROCESSOR
TXN00001452,ACC000226,2026-07-01T15:44:03,PURCHASE,M012,CVS,PHARMACY,3.47,USD,POSTED,Y,CARD_PROCESSOR
TXN00001453,ACC000307,2026-02-17T21:45:33,PURCHASE,M012,CVS,PHARMACY,39.72,USD,POSTED,N,CARD_PROCESSOR
TXN00001454,ACC000192,2026-01-15T15:10:53,PURCHASE,M003,Target,RETAIL,23.08,USD,POSTED,Y,CARD_PROCESSOR
TXN00001455,ACC000014,2026-01-27T13:55:27,PURCHASE,M007,Netflix,SUBSCRIPTION,125.89,USD,POSTED,Y,CARD_PROCESSOR
TXN00001456,ACC000088,2026-03-06T04:52:43,PURCHASE,M011,Airbnb,TRAVEL,338.28,USD,POSTED,Y,CARD_PROCESSOR
TXN00001457,ACC000084,2026-01-22T23:02:24,PURCHASE,M011,Airbnb,TRAVEL,468.72,USD,POSTED,N,CARD_PROCESSOR
TXN00001458,ACC000081,2026-05-16T07:02:49,PURCHASE,M001,Amazon,E_COMMERCE,51.82,USD,POSTED,Y,CARD_PROCESSOR
TXN00001459,ACC000007,2026-05-26T08:23:18,PURCHASE,M006,Whole Foods,GROCERY,52.0,USD,POSTED,N,CARD_PROCESSOR
TXN00001460,ACC000029,2026-02-21T05:44:56,PURCHASE,M012,CVS,PHARMACY,52.71,USD,POSTED,N,CARD_PROCESSOR
TXN00001461,ACC000072,2026-02-18T20:15:41,PURCHASE,M005,Delta,TRAVEL,186.41,USD,POSTED,Y,CARD_PROCESSOR
TXN00001462,ACC000185,2026-05-12T23:23:36,PURCHASE,M011,Airbnb,TRAVEL,43.82,USD,POSTED,Y,CARD_PROCESSOR
TXN00001463,ACC000149,2026-04-18T13:03:24,PURCHASE,M001,Amazon,E_COMMERCE,39.8,USD,POSTED,N,CARD_PROCESSOR
TXN00001464,ACC000241,2026-06-26T09:27:04,PURCHASE,M007,Netflix,SUBSCRIPTION,18.92,USD,POSTED,N,CARD_PROCESSOR
TXN00001465,ACC000238,2026-02-26T18:44:38,PURCHASE,M003,Target,RETAIL,41.07,USD,POSTED,N,CARD_PROCESSOR
TXN00001466,ACC000195,2026-06-28T22:19:52,PURCHASE,M007,Netflix,SUBSCRIPTION,43.72,USD,POSTED,Y,CARD_PROCESSOR
TXN00001467,ACC000231,2026-02-02T05:01:34,PURCHASE,M011,Airbnb,TRAVEL,263.52,USD,POSTED,N,CARD_PROCESSOR
TXN00001468,ACC000368,2026-01-21T21:01:23,PURCHASE,M008,Shell,FUEL,42.61,USD,POSTED,N,CARD_PROCESSOR
TXN00001469,ACC000287,2026-03-24T08:57:09,PURCHASE,M010,Starbucks,DINING,268.72,USD,POSTED,Y,CARD_PROCESSOR
TXN00001470,ACC000147,2026-05-25T01:44:22,PURCHASE,M008,Shell,FUEL,92.08,USD,POSTED,N,CARD_PROCESSOR
TXN00001471,ACC000053,2026-04-15T17:15:58,PURCHASE,M012,CVS,PHARMACY,49.76,USD,POSTED,N,CARD_PROCESSOR
TXN00001472,ACC000006,2026-03-07T18:35:16,PURCHASE,M009,Best Buy,ELECTRONICS,69.82,USD,POSTED,N,CARD_PROCESSOR
TXN00001473,ACC000185,2026-06-26T05:26:02,PURCHASE,M007,Netflix,SUBSCRIPTION,40.1,USD,PENDING,Y,CARD_PROCESSOR
TXN00001474,ACC000088,2026-02-12T19:32:02,PURCHASE,M009,Best Buy,ELECTRONICS,14.09,USD,POSTED,N,CARD_PROCESSOR
TXN00001475,ACC000282,2026-03-29T15:33:00,REFUND,M009,Best Buy,ELECTRONICS,-36.09,USD,POSTED,N,CARD_PROCESSOR
TXN00001476,ACC000353,2026-05-09T00:40:21,PURCHASE,M008,Shell,FUEL,45.44,USD,POSTED,N,CARD_PROCESSOR
TXN00001477,ACC000152,2026-03-13T20:55:05,PURCHASE,M012,CVS,PHARMACY,16.37,USD,POSTED,N,CARD_PROCESSOR
TXN00001478,ACC000351,2026-01-21T17:23:16,PURCHASE,M004,Uber,TRANSPORT,20.8,USD,POSTED,Y,CARD_PROCESSOR
TXN00001479,ACC000276,2026-06-09T17:47:14,REFUND,M012,CVS,PHARMACY,-8.78,USD,POSTED,Y,CARD_PROCESSOR
TXN00001480,ACC000351,2026-05-15T14:02:43,PURCHASE,M005,Delta,TRAVEL,78.1,USD,POSTED,N,CARD_PROCESSOR
TXN00001481,ACC000235,2026-03-27T08:09:22,PURCHASE,M005,Delta,TRAVEL,117.56,USD,POSTED,N,CARD_PROCESSOR
TXN00001482,ACC000175,2026-06-06T14:41:01,PURCHASE,M002,Walmart,RETAIL,25.69,USD,POSTED,Y,CARD_PROCESSOR
TXN00001483,ACC000313,2026-03-31T18:21:41,PURCHASE,M004,Uber,TRANSPORT,86.11,USD,POSTED,N,CARD_PROCESSOR
TXN00001484,ACC000081,2026-05-15T10:13:20,PURCHASE,M003,Target,RETAIL,280.79,USD,POSTED,Y,CARD_PROCESSOR
TXN00001485,ACC000264,2026-04-16T20:08:41,PURCHASE,M007,Netflix,SUBSCRIPTION,74.43,USD,DECLINED,Y,CARD_PROCESSOR
TXN00001486,ACC000155,2026-02-22T07:09:20,PURCHASE,M001,Amazon,E_COMMERCE,160.04,USD,POSTED,Y,CARD_PROCESSOR
TXN00001487,ACC000243,2026-03-03T13:38:36,PURCHASE,M012,CVS,PHARMACY,96.38,USD,POSTED,Y,CARD_PROCESSOR
TXN00001488,ACC000195,2026-03-08T09:55:25,PURCHASE,M006,Whole Foods,GROCERY,28.65,USD,POSTED,N,CARD_PROCESSOR
TXN00001489,ACC000024,2026-04-22T17:38:31,PURCHASE,M010,Starbucks,DINING,84.17,USD,POSTED,Y,CARD_PROCESSOR
TXN00001490,ACC000348,2026-02-22T14:23:04,PURCHASE,M006,Whole Foods,GROCERY,14.75,USD,POSTED,N,CARD_PROCESSOR
TXN00001491,ACC000227,2026-07-09T22:48:41,PURCHASE,M008,Shell,FUEL,33.4,USD,POSTED,N,CARD_PROCESSOR
TXN00001492,ACC000180,2026-06-16T23:53:50,PURCHASE,M012,CVS,PHARMACY,17.42,USD,POSTED,N,CARD_PROCESSOR
TXN00001493,ACC000179,2026-02-05T03:15:10,PURCHASE,M009,Best Buy,ELECTRONICS,105.4,USD,POSTED,N,CARD_PROCESSOR
TXN00001494,ACC000221,2026-06-14T18:38:28,PURCHASE,M008,Shell,FUEL,6.76,USD,POSTED,Y,CARD_PROCESSOR
TXN00001495,ACC000265,2026-01-22T20:28:58,PURCHASE,M006,Whole Foods,GROCERY,40.31,USD,POSTED,Y,CARD_PROCESSOR
TXN00001496,ACC000317,2026-06-26T10:05:51,PURCHASE,M011,Airbnb,TRAVEL,37.51,USD,POSTED,Y,CARD_PROCESSOR
TXN00001497,ACC000237,2026-06-08T19:42:55,PURCHASE,M005,Delta,TRAVEL,22.64,USD,POSTED,N,CARD_PROCESSOR
TXN00001498,ACC000154,2026-04-24T15:48:54,PURCHASE,M008,Shell,FUEL,10.31,USD,POSTED,Y,CARD_PROCESSOR
TXN00001499,ACC000203,2026-03-19T22:18:35,PURCHASE,M006,Whole Foods,GROCERY,4.62,USD,POSTED,Y,CARD_PROCESSOR
TXN00001500,ACC000239,2026-05-01T23:55:46,PURCHASE,M009,Best Buy,ELECTRONICS,32.49,USD,POSTED,Y,CARD_PROCESSOR
TXN00001501,ACC000003,2026-03-10T22:18:00,PURCHASE,M010,Starbucks,DINING,1.5,USD,POSTED,N,CARD_PROCESSOR
TXN00001502,ACC000117,2026-06-01T16:53:12,REFUND,M006,Whole Foods,GROCERY,-45.42,USD,POSTED,N,CARD_PROCESSOR
TXN00001503,ACC000251,2026-03-15T22:22:31,PURCHASE,M004,Uber,TRANSPORT,93.79,USD,PENDING,N,CARD_PROCESSOR
TXN00001504,ACC000295,2026-02-04T06:17:48,REFUND,M008,Shell,FUEL,-22.22,USD,POSTED,N,CARD_PROCESSOR
TXN00001505,ACC000059,2026-03-29T09:50:37,PURCHASE,M004,Uber,TRANSPORT,85.26,USD,POSTED,N,CARD_PROCESSOR
TXN00001506,ACC000359,2026-04-30T07:47:28,PURCHASE,M006,Whole Foods,GROCERY,44.66,USD,POSTED,N,CARD_PROCESSOR
TXN00001507,ACC000208,2026-05-22T00:38:33,PURCHASE,M006,Whole Foods,GROCERY,192.17,USD,DECLINED,N,CARD_PROCESSOR
TXN00001508,ACC000267,2026-06-03T10:58:26,PURCHASE,M012,CVS,PHARMACY,81.06,USD,POSTED,N,CARD_PROCESSOR
TXN00001509,ACC000026,2026-05-16T09:33:25,PURCHASE,M003,Target,RETAIL,42.48,USD,POSTED,Y,CARD_PROCESSOR
TXN00001510,ACC000363,2026-03-19T16:10:01,REFUND,M011,Airbnb,TRAVEL,-63.22,USD,POSTED,Y,CARD_PROCESSOR
TXN00001511,ACC000145,2026-05-07T21:28:35,PURCHASE,M012,CVS,PHARMACY,30.03,USD,POSTED,N,CARD_PROCESSOR
TXN00001512,ACC000069,2026-03-31T11:37:36,PURCHASE,M009,Best Buy,ELECTRONICS,34.46,USD,POSTED,N,CARD_PROCESSOR
TXN00001513,ACC000022,2026-04-29T00:55:29,PURCHASE,M002,Walmart,RETAIL,14.74,USD,POSTED,Y,CARD_PROCESSOR
TXN00001514,ACC000243,2026-01-10T13:57:09,PURCHASE,M012,CVS,PHARMACY,23.87,USD,POSTED,N,CARD_PROCESSOR
TXN00001515,ACC000330,2026-05-16T11:22:53,PURCHASE,M003,Target,RETAIL,23.24,USD,POSTED,N,CARD_PROCESSOR
TXN00001516,ACC000320,2026-06-20T20:00:47,PURCHASE,M004,Uber,TRANSPORT,26.65,USD,REVERSED,N,CARD_PROCESSOR
TXN00001517,ACC000268,2026-04-05T12:57:47,PURCHASE,M004,Uber,TRANSPORT,78.22,USD,POSTED,Y,CARD_PROCESSOR
TXN00001518,ACC000075,2026-05-18T07:48:21,PURCHASE,M009,Best Buy,ELECTRONICS,21.52,USD,POSTED,Y,CARD_PROCESSOR
TXN00001519,ACC000108,2026-01-02T02:42:33,PURCHASE,M010,Starbucks,DINING,21.97,USD,POSTED,Y,CARD_PROCESSOR
TXN00001520,ACC000271,2026-03-21T22:22:21,PURCHASE,M011,Airbnb,TRAVEL,95.81,USD,POSTED,N,CARD_PROCESSOR
TXN00001521,ACC000245,2026-06-27T09:45:31,PURCHASE,M002,Walmart,RETAIL,34.31,USD,POSTED,Y,CARD_PROCESSOR
TXN00001522,ACC000368,2026-04-27T08:18:47,PURCHASE,M001,Amazon,E_COMMERCE,334.94,USD,POSTED,Y,CARD_PROCESSOR
TXN00001523,ACC000217,2026-05-12T06:20:20,REFUND,M001,Amazon,E_COMMERCE,-114.2,USD,POSTED,Y,CARD_PROCESSOR
TXN00001524,ACC000260,2026-03-09T02:29:13,PURCHASE,M010,Starbucks,DINING,9.52,USD,POSTED,Y,CARD_PROCESSOR
TXN00001525,ACC000051,2026-06-22T04:40:32,PURCHASE,M003,Target,RETAIL,15.21,USD,POSTED,Y,CARD_PROCESSOR
TXN00001526,ACC000211,2026-01-28T21:19:13,PURCHASE,M002,Walmart,RETAIL,31.45,USD,DECLINED,N,CARD_PROCESSOR
TXN00001527,ACC000341,2026-04-11T11:35:42,PURCHASE,M005,Delta,TRAVEL,181.79,USD,POSTED,Y,CARD_PROCESSOR
TXN00001528,ACC000101,2026-06-25T11:32:33,PURCHASE,M006,Whole Foods,GROCERY,89.97,USD,PENDING,N,CARD_PROCESSOR
TXN00001529,ACC000049,2026-04-08T16:23:21,PURCHASE,M004,Uber,TRANSPORT,48.19,USD,POSTED,Y,CARD_PROCESSOR
TXN00001530,ACC000328,2026-04-24T15:36:48,PURCHASE,M004,Uber,TRANSPORT,36.65,USD,PENDING,N,CARD_PROCESSOR
TXN00001531,ACC000046,2026-04-08T04:53:59,PURCHASE,M005,Delta,TRAVEL,56.04,USD,DECLINED,Y,CARD_PROCESSOR
TXN00001532,ACC000062,2026-04-24T06:09:09,PURCHASE,M003,Target,RETAIL,74.26,USD,POSTED,N,CARD_PROCESSOR
TXN00001533,ACC000220,2026-04-30T17:34:55,PURCHASE,M005,Delta,TRAVEL,42.57,USD,POSTED,Y,CARD_PROCESSOR
TXN00001534,ACC000300,2026-04-30T13:44:02,PURCHASE,M004,Uber,TRANSPORT,7.1,USD,POSTED,N,CARD_PROCESSOR
TXN00001535,ACC000037,2026-04-17T06:45:19,PURCHASE,M011,Airbnb,TRAVEL,510.71,USD,POSTED,N,CARD_PROCESSOR
TXN00001536,ACC000310,2026-06-18T10:54:55,PURCHASE,M001,Amazon,E_COMMERCE,10.84,USD,POSTED,Y,CARD_PROCESSOR
TXN00001537,ACC000216,2026-06-17T11:57:38,PURCHASE,M005,Delta,TRAVEL,337.39,USD,POSTED,Y,CARD_PROCESSOR
TXN00001538,ACC000223,2026-03-24T08:23:57,PURCHASE,M001,Amazon,E_COMMERCE,40.1,USD,POSTED,Y,CARD_PROCESSOR
TXN00001539,ACC000313,2026-07-01T17:42:52,PURCHASE,M012,CVS,PHARMACY,45.75,USD,POSTED,Y,CARD_PROCESSOR
TXN00001540,ACC000330,2026-06-24T01:55:57,PURCHASE,M008,Shell,FUEL,135.97,USD,POSTED,Y,CARD_PROCESSOR
TXN00001541,ACC000320,2026-04-29T00:23:32,REFUND,M007,Netflix,SUBSCRIPTION,-30.62,USD,PENDING,Y,CARD_PROCESSOR
TXN00001542,ACC000331,2026-06-13T14:29:23,PURCHASE,M004,Uber,TRANSPORT,198.46,USD,POSTED,Y,CARD_PROCESSOR
TXN00001543,ACC000078,2026-01-29T15:25:01,PURCHASE,M003,Target,RETAIL,186.85,USD,POSTED,N,CARD_PROCESSOR
TXN00001544,ACC000205,2026-05-12T00:22:51,PURCHASE,M005,Delta,TRAVEL,329.33,USD,POSTED,N,CARD_PROCESSOR
TXN00001545,ACC000107,2026-06-09T23:15:25,PURCHASE,M011,Airbnb,TRAVEL,51.8,USD,POSTED,Y,CARD_PROCESSOR
TXN00001546,ACC000264,2026-03-28T09:14:15,PURCHASE,M005,Delta,TRAVEL,163.28,USD,POSTED,Y,CARD_PROCESSOR
TXN00001547,ACC000046,2026-01-13T03:13:10,PURCHASE,M005,Delta,TRAVEL,35.21,USD,POSTED,N,CARD_PROCESSOR
TXN00001548,ACC000313,2026-01-04T08:01:47,PURCHASE,M010,Starbucks,DINING,10.55,USD,POSTED,N,CARD_PROCESSOR
TXN00001549,ACC000046,2026-06-29T00:58:36,PURCHASE,M008,Shell,FUEL,14.78,USD,PENDING,N,CARD_PROCESSOR
TXN00001550,ACC000041,2026-03-06T13:54:27,PURCHASE,M003,Target,RETAIL,22.13,USD,POSTED,N,CARD_PROCESSOR
TXN00001551,ACC000116,2026-04-25T14:01:26,PURCHASE,M004,Uber,TRANSPORT,37.1,USD,POSTED,N,CARD_PROCESSOR
TXN00001552,ACC000253,2026-06-20T15:51:32,REFUND,M008,Shell,FUEL,-19.15,USD,POSTED,N,CARD_PROCESSOR
TXN00001553,ACC000351,2026-03-01T02:54:49,PURCHASE,M011,Airbnb,TRAVEL,217.66,USD,POSTED,N,CARD_PROCESSOR
TXN00001554,ACC000250,2026-05-08T09:36:46,PURCHASE,M006,Whole Foods,GROCERY,119.82,USD,POSTED,N,CARD_PROCESSOR
TXN00001555,ACC000294,2026-05-31T11:02:56,PURCHASE,M001,Amazon,E_COMMERCE,54.27,USD,POSTED,N,CARD_PROCESSOR
TXN00001556,ACC000216,2026-03-29T10:32:26,PURCHASE,M001,Amazon,E_COMMERCE,96.53,USD,POSTED,N,CARD_PROCESSOR
TXN00001557,ACC000263,2026-01-31T03:49:46,CASH_ADVANCE,M007,Netflix,SUBSCRIPTION,8.98,USD,POSTED,N,CARD_PROCESSOR
TXN00001558,ACC000249,2026-03-16T12:46:58,PURCHASE,M006,Whole Foods,GROCERY,25.53,USD,POSTED,Y,CARD_PROCESSOR
TXN00001559,ACC000092,2026-06-24T20:59:38,PURCHASE,M007,Netflix,SUBSCRIPTION,12.08,USD,REVERSED,Y,CARD_PROCESSOR
TXN00001560,ACC000113,2026-01-03T22:10:03,PURCHASE,M010,Starbucks,DINING,44.5,USD,POSTED,N,CARD_PROCESSOR
TXN00001561,ACC000007,2026-04-08T21:29:09,PURCHASE,M007,Netflix,SUBSCRIPTION,53.52,USD,POSTED,N,CARD_PROCESSOR
TXN00001562,ACC000038,2026-05-13T04:48:49,PURCHASE,M004,Uber,TRANSPORT,29.72,USD,POSTED,N,CARD_PROCESSOR
TXN00001563,ACC000243,2026-04-06T17:03:12,PURCHASE,M010,Starbucks,DINING,101.01,USD,POSTED,N,CARD_PROCESSOR
TXN00001564,ACC000258,2026-02-17T16:10:01,PURCHASE,M010,Starbucks,DINING,8.52,USD,POSTED,Y,CARD_PROCESSOR
TXN00001565,ACC000305,2026-04-18T06:16:35,PURCHASE,M010,Starbucks,DINING,45.41,USD,POSTED,Y,CARD_PROCESSOR
TXN00001566,ACC000030,2026-02-25T22:27:22,PURCHASE,M003,Target,RETAIL,40.41,USD,POSTED,N,CARD_PROCESSOR
TXN00001567,ACC000018,2026-05-25T09:24:53,PURCHASE,M007,Netflix,SUBSCRIPTION,100.86,USD,POSTED,Y,CARD_PROCESSOR
TXN00001568,ACC000106,2026-04-23T19:34:35,PURCHASE,M006,Whole Foods,GROCERY,86.75,USD,POSTED,Y,CARD_PROCESSOR
TXN00001569,ACC000277,2026-03-04T17:33:48,PURCHASE,M006,Whole Foods,GROCERY,48.83,USD,POSTED,N,CARD_PROCESSOR
TXN00001570,ACC000144,2026-05-23T12:14:43,REFUND,M009,Best Buy,ELECTRONICS,-16.44,USD,POSTED,Y,CARD_PROCESSOR
