payment_id,account_id,payment_timestamp,payment_amount,payment_method,payment_status,source_system
PAY0001149,ACC000158,2026-01-15T06:19:20,754.46,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001150,ACC000265,2026-05-05T18:04:11,987.38,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001151,ACC000056,2026-04-24T09:13:37,984.98,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001152,ACC000364,2026-05-22T05:03:38,2385.36,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001153,ACC000338,2026-02-17T16:12:00,370.5,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001154,ACC000254,2026-03-31T13:13:56,453.04,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001155,ACC000100,2026-05-10T15:41:31,753.82,ACH,PENDING,PAYMENTS_PLATFORM
PAY0001156,ACC000024,2026-02-15T06:23:55,1430.29,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001157,ACC000297,2026-04-01T03:16:40,1715.69,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001158,ACC000018,2026-05-17T18:53:49,957.51,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001159,ACC000065,2026-04-26T10:34:32,924.23,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001160,ACC000079,2026-04-28T19:02:04,94.08,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001161,ACC000182,2026-02-18T11:22:05,778.5,DEBIT_CARD,PENDING,PAYMENTS_PLATFORM
PAY0001162,ACC000058,2026-05-12T06:32:28,654.57,ACH,FAILED,PAYMENTS_PLATFORM
PAY0001163,ACC000046,2026-04-04T23:29:18,1735.38,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001164,ACC000268,2026-06-21T03:11:52,1460.44,ACH,FAILED,PAYMENTS_PLATFORM
PAY0001165,ACC000042,2026-02-20T09:28:41,512.79,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001166,ACC000064,2026-04-28T02:19:41,2314.05,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001167,ACC000105,2026-06-04T13:44:14,188.34,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001168,ACC000301,2026-02-22T02:26:46,330.8,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001169,ACC000329,2026-02-24T23:30:20,983.23,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001170,ACC000229,2026-06-04T21:51:51,569.03,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001171,ACC000068,2026-02-23T06:47:46,1412.23,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001172,ACC000181,2026-02-28T17:53:14,673.59,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001173,ACC000029,2026-03-13T19:04:03,289.01,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001174,ACC000353,2026-03-19T05:22:02,2353.06,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001175,ACC000320,2026-02-26T20:29:15,28.87,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001176,ACC000257,2026-02-19T00:52:38,40.75,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001177,ACC000077,2026-04-08T16:35:29,589.02,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001178,ACC000067,2026-01-16T12:00:18,1028.62,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0001179,ACC000132,2026-02-28T18:41:49,1489.11,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001180,ACC000185,2026-02-06T13:01:40,1044.23,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001181,ACC000208,2026-02-25T10:43:27,311.2,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001182,ACC000191,2026-01-20T05:04:20,1898.89,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001183,ACC000139,2026-03-16T11:26:27,519.78,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001184,ACC000165,2026-03-11T21:02:45,1555.1,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001185,ACC000026,2026-06-22T18:39:41,1186.59,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001186,ACC000292,2026-04-30T20:56:23,1714.97,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001187,ACC000037,2026-06-23T18:54:22,1040.09,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001188,ACC000302,2026-04-08T15:39:57,2110.87,DEBIT_CARD,PENDING,PAYMENTS_PLATFORM
PAY0001189,ACC000287,2026-05-25T02:03:38,1825.68,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001190,ACC000182,2026-03-07T22:16:58,2279.28,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001191,ACC000124,2026-02-21T04:00:29,2205.97,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001192,ACC000214,2026-02-24T15:08:30,96.17,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001193,ACC000073,2026-03-19T12:40:00,717.82,ACH,PENDING,PAYMENTS_PLATFORM
PAY0001194,ACC000265,2026-01-26T21:34:14,942.93,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001195,ACC000178,2026-02-07T18:16:42,2204.28,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001196,ACC000184,2026-03-04T08:44:32,1268.04,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001197,ACC000370,2026-01-13T13:38:45,455.0,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001198,ACC000368,2026-03-28T07:18:18,707.84,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001199,ACC000182,2026-05-17T17:35:08,905.86,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001200,ACC000367,2026-03-24T23:15:01,562.64,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001201,ACC000101,2026-03-28T00:47:41,356.13,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001202,ACC000221,2026-04-30T17:23:34,1293.29,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001203,ACC000348,2026-06-22T08:11:02,1774.2,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001204,ACC000206,2026-05-07T02:57:08,972.54,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001205,ACC000266,2026-02-27T10:45:51,1877.96,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001206,ACC000252,2026-05-04T18:45:49,477.68,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001207,ACC000255,2026-06-08T18:54:44,2180.88,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001208,ACC000098,2026-01-13T02:30:42,1206.95,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001209,ACC000063,2026-01-24T09:20:08,206.65,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001210,ACC000309,2026-01-22T20:16:00,591.75,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001211,ACC000212,2026-01-20T23:52:30,1292.62,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001212,ACC000109,2026-02-05T16:29:41,784.54,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001213,ACC000224,2026-05-10T08:49:32,1589.86,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001214,ACC000240,2026-06-02T21:05:53,1083.02,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001215,ACC000304,2026-04-30T01:19:04,67.48,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001216,ACC000187,2026-02-25T19:34:56,1794.37,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001217,ACC000053,2026-06-13T17:14:49,1290.49,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001218,ACC000081,2026-03-08T02:47:37,619.39,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001219,ACC000125,2026-04-05T20:51:15,112.19,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001220,ACC000041,2026-01-09T05:47:33,2364.64,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001221,ACC000034,2026-02-20T11:39:56,2230.07,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001222,ACC000006,2026-03-24T10:24:07,431.36,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001223,ACC000333,2026-04-05T23:04:06,509.05,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001224,ACC000365,2026-04-16T12:13:59,408.53,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001225,ACC000092,2026-01-22T19:17:32,1717.16,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001226,ACC000176,2026-06-02T12:21:13,756.18,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001227,ACC000134,2026-03-22T19:44:25,1221.86,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001228,ACC000328,2026-03-31T01:16:11,605.1,ACH,FAILED,PAYMENTS_PLATFORM
PAY0001229,ACC000060,2026-01-17T22:23:08,886.95,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001230,ACC000182,2026-02-19T17:22:44,1050.99,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001231,ACC000298,2026-07-05T19:31:25,49.13,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001232,ACC000086,2026-05-08T09:42:37,554.23,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001233,ACC000150,2026-02-06T09:44:57,346.65,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001234,ACC000147,2026-05-16T04:02:24,1322.75,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001235,ACC000132,2026-06-07T14:27:03,1326.31,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001236,ACC000205,2026-06-05T06:09:59,1466.3,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001237,ACC000157,2026-05-04T08:06:29,2285.3,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001238,ACC000249,2026-04-28T07:09:20,68.81,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001239,ACC000203,2026-06-16T13:53:20,193.58,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001240,ACC000297,2026-01-19T14:04:49,605.33,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001241,ACC000193,2026-05-25T17:15:03,2127.85,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001242,ACC000210,2026-02-19T12:29:03,1614.61,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001243,ACC000074,2026-05-30T18:11:42,1266.46,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001244,ACC000052,2026-05-25T05:00:23,1344.62,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0001245,ACC000203,2026-03-04T16:09:50,449.85,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001246,ACC000032,2026-06-09T05:58:36,2396.43,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001247,ACC000229,2026-06-15T23:27:33,996.15,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001248,ACC000005,2026-05-12T01:21:40,1219.19,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001249,ACC000039,2026-05-18T19:04:06,252.72,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001250,ACC000091,2026-02-11T16:44:32,1479.17,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001251,ACC000080,2026-03-31T13:02:03,1486.27,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001252,ACC000174,2026-02-23T09:33:06,1541.75,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001253,ACC000033,2026-06-10T17:52:02,592.32,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001254,ACC000317,2026-01-29T03:20:31,1914.83,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001255,ACC000053,2026-01-31T00:42:24,187.39,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001256,ACC000133,2026-06-26T18:38:46,971.26,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001257,ACC000079,2026-01-08T15:07:58,213.85,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001258,ACC000154,2026-03-09T10:41:25,690.45,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001259,ACC000295,2026-05-29T01:05:25,466.35,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001260,ACC000246,2026-02-19T02:10:24,699.4,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001261,ACC000363,2026-02-09T17:15:23,449.16,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001262,ACC000037,2026-02-02T17:11:58,471.63,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001263,ACC000247,2026-03-29T04:21:23,879.03,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001264,ACC000075,2026-06-17T23:53:20,2348.71,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001265,ACC000006,2026-03-11T19:14:54,344.67,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001266,ACC000290,2026-05-29T18:07:55,1390.03,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001267,ACC000210,2026-01-31T22:09:03,2128.23,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001268,ACC000266,2026-01-23T14:32:34,1333.21,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001269,ACC000194,2026-03-13T04:18:44,237.24,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001270,ACC000274,2026-04-16T06:04:51,1491.51,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001271,ACC000143,2026-06-13T16:18:42,1866.45,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001272,ACC000065,2026-05-08T02:54:40,1162.95,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001273,ACC000243,2026-04-25T23:30:47,264.52,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001274,ACC000029,2026-02-02T22:54:39,1171.11,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001275,ACC000007,2026-03-21T13:03:20,391.47,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001276,ACC000111,2026-03-11T07:38:42,1098.87,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001277,ACC000266,2026-03-20T14:54:55,2120.99,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001278,ACC000168,2026-02-11T02:13:48,1332.86,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001279,ACC000218,2026-03-18T12:31:44,960.12,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001280,ACC000272,2026-02-24T04:07:35,1469.6,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001281,ACC000090,2026-01-23T00:56:50,418.37,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001282,ACC000023,2026-06-15T03:16:55,609.52,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001283,ACC000172,2026-02-27T13:51:34,1755.31,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001284,ACC000110,2026-05-18T11:44:17,1293.7,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001285,ACC000238,2026-05-18T12:25:18,843.6,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001286,ACC000116,2026-07-01T18:56:14,1834.72,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001287,ACC000078,2026-03-10T14:35:37,296.3,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001288,ACC000024,2026-02-21T02:26:23,1698.48,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001289,ACC000185,2026-02-25T19:50:48,2492.91,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001290,ACC000236,2026-06-02T18:07:21,1941.19,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001291,ACC000011,2026-06-07T21:57:33,935.44,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0001292,ACC000074,2026-01-07T20:26:26,1514.97,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001293,ACC000089,2026-06-15T13:14:19,180.46,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001294,ACC000059,2026-03-14T13:27:42,930.02,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001295,ACC000093,2026-04-06T06:57:45,1112.75,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001296,ACC000298,2026-06-23T03:36:08,258.84,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001297,ACC000126,2026-04-20T03:56:35,375.7,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001298,ACC000167,2026-02-20T09:22:21,367.95,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001299,ACC000082,2026-04-06T09:05:23,1076.84,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001300,ACC000234,2026-06-29T09:44:56,813.73,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001301,ACC000066,2026-03-14T13:35:38,1984.08,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0001302,ACC000319,2026-07-01T05:10:20,1772.05,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001303,ACC000348,2026-05-11T17:24:28,178.25,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001304,ACC000363,2026-03-16T00:13:05,445.9,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001305,ACC000018,2026-06-13T18:29:24,2291.89,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001306,ACC000143,2026-04-08T09:13:46,2362.27,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001307,ACC000109,2026-05-23T15:52:23,116.06,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001308,ACC000209,2026-01-27T05:10:30,1350.85,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001309,ACC000291,2026-03-15T02:05:56,742.68,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001310,ACC000315,2026-01-13T10:38:11,868.51,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001311,ACC000098,2026-03-24T07:59:18,505.23,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001312,ACC000002,2026-04-23T07:15:26,179.32,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001313,ACC000136,2026-04-14T13:55:13,795.74,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001314,ACC000032,2026-04-13T07:38:18,1853.23,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001315,ACC000161,2026-04-26T15:26:03,189.0,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001316,ACC000345,2026-04-07T08:16:37,1325.14,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001317,ACC000315,2026-05-18T21:38:22,690.16,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001318,ACC000116,2026-03-05T03:12:45,1765.0,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001319,ACC000209,2026-04-12T00:38:55,1390.54,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001320,ACC000127,2026-06-28T17:06:40,411.03,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001321,ACC000173,2026-06-14T02:38:12,1554.54,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001322,ACC000031,2026-02-11T11:26:52,67.08,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001323,ACC000105,2026-04-27T07:49:19,1789.32,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001324,ACC000004,2026-02-20T00:27:43,1093.53,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001325,ACC000085,2026-02-25T19:56:45,786.83,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001326,ACC000145,2026-04-21T21:44:18,984.55,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001327,ACC000044,2026-03-22T20:40:15,801.47,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001328,ACC000304,2026-05-24T17:12:39,1313.79,BANK_TRANSFER,FAILED,PAYMENTS_PLATFORM
PAY0001329,ACC000355,2026-05-08T07:08:12,771.95,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001330,ACC000210,2026-04-09T17:50:58,2148.97,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001331,ACC000076,2026-03-15T21:30:28,117.69,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001332,ACC000227,2026-05-29T00:47:57,429.88,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001333,ACC000294,2026-01-27T15:48:22,1078.54,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001334,ACC000151,2026-05-25T21:21:32,167.22,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001335,ACC000065,2026-07-05T07:58:13,60.16,ACH,FAILED,PAYMENTS_PLATFORM
PAY0001336,ACC000266,2026-06-30T18:31:57,2252.91,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001337,ACC000035,2026-04-24T23:36:56,2412.47,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001338,ACC000050,2026-03-24T15:32:15,2183.2,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001339,ACC000035,2026-02-23T03:23:57,353.68,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001340,ACC000049,2026-06-29T09:03:15,1126.16,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001341,ACC000272,2026-04-02T06:02:11,1495.15,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001342,ACC000169,2026-03-03T19:33:45,1081.75,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001343,ACC000080,2026-02-16T02:35:02,2419.1,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001344,ACC000028,2026-04-28T12:08:03,1165.37,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001345,ACC000266,2026-05-29T23:25:18,2201.91,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001346,ACC000211,2026-03-14T04:39:06,567.96,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001347,ACC000250,2026-01-18T13:22:29,1853.64,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001348,ACC000284,2026-04-13T15:05:34,477.98,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001349,ACC000285,2026-07-02T14:03:44,1044.08,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001350,ACC000151,2026-05-04T13:49:11,2110.33,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001351,ACC000148,2026-05-01T02:52:14,176.95,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001352,ACC000227,2026-04-16T12:40:11,489.23,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001353,ACC000244,2026-04-30T07:58:15,1558.01,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001354,ACC000160,2026-03-11T17:19:53,750.99,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0001355,ACC000285,2026-06-25T04:58:48,1326.13,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001356,ACC000267,2026-02-05T20:28:42,1909.99,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001357,ACC000238,2026-05-21T16:59:45,1499.95,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001358,ACC000306,2026-03-15T19:51:34,438.97,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001359,ACC000346,2026-05-17T01:18:46,578.73,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001360,ACC000235,2026-02-03T02:41:30,362.13,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001361,ACC000178,2026-05-22T17:55:15,549.04,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001362,ACC000101,2026-04-06T06:53:20,1489.42,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0001363,ACC000064,2026-06-25T19:17:57,331.56,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
PAY0001364,ACC000068,2026-03-10T08:16:07,101.1,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001365,ACC000029,2026-04-17T18:34:32,137.5,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001366,ACC000067,2026-02-07T09:06:40,1309.17,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001367,ACC000056,2026-06-25T08:55:03,1150.76,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001368,ACC000269,2026-06-30T05:35:40,644.46,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001369,ACC000020,2026-02-09T10:51:50,1465.49,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001370,ACC000193,2026-01-14T09:41:01,1449.33,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001371,ACC000293,2026-01-17T19:44:39,2383.43,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001372,ACC000132,2026-05-06T20:49:09,1465.08,BANK_TRANSFER,PENDING,PAYMENTS_PLATFORM
PAY0001373,ACC000083,2026-03-17T22:49:54,1995.02,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001374,ACC000145,2026-02-20T04:43:05,1668.77,DEBIT_CARD,FAILED,PAYMENTS_PLATFORM
PAY0001375,ACC000178,2026-03-10T20:22:29,1348.7,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001376,ACC000060,2026-01-05T04:35:50,118.5,BANK_TRANSFER,COMPLETED,PAYMENTS_PLATFORM
PAY0001377,ACC000125,2026-06-25T07:23:30,421.68,ACH,COMPLETED,PAYMENTS_PLATFORM
PAY0001378,ACC000036,2026-03-13T06:31:39,1088.39,DEBIT_CARD,COMPLETED,PAYMENTS_PLATFORM
